Gmag,G_BPbrmag,G_BPftmag,G_RPmag
14.481,17.307,17.351,13.068
13.702,15.950,15.995,12.374
12.753,14.438,14.485,11.541
12.139,13.571,13.619,10.999
11.690,12.983,13.031,10.597
11.041,12.195,12.244,10.001
10.452,11.517,11.565,9.451
10.002,11.011,11.059,9.027
9.624,10.591,10.638,8.671
9.218,10.133,10.181,8.292
9.204,10.117,10.164,8.278
8.760,9.613,9.660,7.868
8.245,9.019,9.065,7.398
7.653,8.320,8.364,6.877
7.328,7.928,7.971,6.600
7.039,7.585,7.625,6.353
6.471,6.927,6.962,5.861
6.419,6.867,6.901,5.814
6.236,6.660,6.692,5.654
6.070,6.472,6.502,5.509
5.940,6.327,6.355,5.393
5.797,6.168,6.195,5.265
5.640,5.995,6.020,5.125
5.500,5.841,5.865,4.999
5.418,5.751,5.774,4.925
5.368,5.696,5.718,4.880
5.245,5.563,5.584,4.768
5.127,5.435,5.455,4.660
5.009,5.308,5.328,4.551
4.900,5.193,5.211,4.451
4.873,5.163,5.182,4.425
4.811,5.098,5.116,4.368
4.681,4.961,4.978,4.245
4.551,4.826,4.843,4.122
4.424,4.693,4.710,4.000
4.298,4.564,4.581,3.879
4.219,4.483,4.499,3.802
4.114,4.376,4.392,3.700
4.082,4.344,4.360,3.668
4.029,4.290,4.306,3.615
3.921,4.183,4.199,3.507
3.790,4.055,4.071,3.371
3.741,4.008,4.024,3.320
3.653,3.925,3.942,3.226
3.553,3.837,3.854,3.113
3.476,3.777,3.796,3.018
3.437,3.755,3.776,2.959
3.405,3.742,3.765,2.906
3.357,3.712,3.736,2.840
3.280,3.648,3.673,2.750
3.175,3.553,3.579,2.635
3.158,3.537,3.563,2.617
3.044,3.428,3.455,2.497
2.939,3.328,3.355,2.389
2.813,3.206,3.233,2.259
2.714,3.109,3.137,2.157
2.583,2.982,3.010,2.023
2.496,2.897,2.925,1.934
2.425,2.827,2.856,1.861
2.301,2.707,2.736,1.735
2.172,2.581,2.610,1.602
2.051,2.464,2.493,1.478
1.927,2.343,2.372,1.350
1.809,2.229,2.259,1.229
1.688,2.112,2.143,1.104
1.566,1.995,2.026,0.978
1.452,1.885,1.916,0.859
1.336,1.774,1.806,0.739
1.229,1.672,1.704,0.628
1.116,1.564,1.596,0.510
1.008,1.460,1.493,0.398
0.899,1.357,1.390,0.284
0.795,1.258,1.292,0.176
