Gmag,G_BPbrmag,G_BPftmag,G_RPmag
14.699,17.699,17.744,13.257
14.066,16.622,16.668,12.684
13.923,16.382,16.428,12.557
12.938,14.799,14.846,11.683
12.302,13.874,13.921,11.119
11.836,13.247,13.294,10.701
11.146,12.383,12.431,10.073
10.537,11.670,11.718,9.505
10.080,11.152,11.200,9.075
9.689,10.713,10.761,8.707
9.241,10.199,10.246,8.292
8.746,9.632,9.679,7.835
8.192,8.990,9.037,7.333
7.639,8.334,8.379,6.844
7.551,8.229,8.275,6.768
6.923,7.472,7.514,6.235
6.641,7.141,7.180,5.993
6.325,6.777,6.813,5.719
6.253,6.695,6.730,5.655
6.122,6.547,6.580,5.540
5.997,6.406,6.437,5.430
5.883,6.278,6.308,5.329
5.776,6.160,6.189,5.234
5.707,6.083,6.111,5.172
5.567,5.928,5.955,5.047
5.435,5.782,5.808,4.928
5.312,5.648,5.672,4.818
5.231,5.560,5.583,4.744
5.194,5.520,5.543,4.710
5.077,5.394,5.417,4.603
4.970,5.280,5.301,4.503
4.863,5.165,5.186,4.403
4.763,5.059,5.079,4.310
4.659,4.951,4.970,4.213
4.640,4.931,4.950,4.195
4.628,4.918,4.937,4.183
4.505,4.789,4.808,4.066
4.386,4.667,4.685,3.951
4.266,4.543,4.561,3.834
4.180,4.456,4.474,3.750
4.112,4.388,4.406,3.683
3.995,4.272,4.290,3.565
3.881,4.160,4.178,3.447
3.844,4.124,4.143,3.409
3.759,4.045,4.064,3.317
3.665,3.962,3.982,3.211
3.597,3.911,3.932,3.125
3.564,3.895,3.918,3.073
3.537,3.888,3.913,3.025
3.495,3.864,3.891,2.966
3.428,3.810,3.838,2.884
3.331,3.724,3.753,2.778
3.315,3.709,3.738,2.760
3.204,3.604,3.634,2.644
3.102,3.507,3.537,2.538
2.978,3.386,3.417,2.410
2.879,3.290,3.320,2.308
2.749,3.164,3.194,2.175
2.644,3.061,3.092,2.068
2.546,2.965,2.996,1.967
2.446,2.868,2.900,1.866
2.345,2.769,2.801,1.762
2.249,2.676,2.707,1.663
2.150,2.580,2.612,1.562
