Gmag,G_BPbrmag,G_BPftmag,G_RPmag
15.029,17.998,18.044,13.570
14.511,17.430,17.477,13.059
13.501,15.815,15.862,12.148
12.830,14.800,14.847,11.546
12.333,14.089,14.137,11.098
12.096,13.763,13.810,10.884
11.610,13.123,13.171,10.441
10.959,12.315,12.363,9.842
10.473,11.739,11.787,9.387
10.061,11.263,11.311,9.001
10.056,11.258,11.305,8.996
9.625,10.753,10.800,8.595
9.255,10.316,10.364,8.255
9.144,10.186,10.234,8.153
8.863,9.851,9.899,7.899
8.612,9.557,9.604,7.671
8.468,9.385,9.433,7.542
8.013,8.850,8.898,7.132
7.796,8.590,8.638,6.941
7.412,8.129,8.176,6.605
6.778,7.355,7.400,6.072
6.662,7.217,7.261,5.972
6.273,6.764,6.804,5.636
6.202,6.682,6.722,5.574
6.086,6.549,6.588,5.473
5.959,6.405,6.442,5.362
5.839,6.270,6.306,5.256
5.725,6.142,6.177,5.155
5.657,6.066,6.100,5.095
5.618,6.022,6.056,5.059
5.512,5.905,5.938,4.963
5.367,5.745,5.777,4.832
5.222,5.587,5.617,4.701
5.132,5.489,5.518,4.620
5.037,5.387,5.415,4.532
4.938,5.281,5.308,4.439
4.836,5.172,5.199,4.344
4.742,5.073,5.099,4.257
4.648,4.973,4.999,4.167
4.557,4.878,4.903,4.081
4.476,4.794,4.819,4.003
4.375,4.691,4.715,3.906
4.356,4.671,4.695,3.887
4.252,4.565,4.590,3.784
4.141,4.455,4.479,3.672
4.021,4.339,4.363,3.549
3.979,4.300,4.324,3.503
3.871,4.205,4.231,3.381
3.841,4.182,4.209,3.345
3.804,4.163,4.192,3.288
3.789,4.169,4.200,3.253
3.769,4.172,4.204,3.211
3.721,4.141,4.175,3.145
3.630,4.064,4.100,3.042
3.599,4.036,4.072,3.008
3.563,4.002,4.038,2.969
3.456,3.902,3.938,2.858
3.357,3.806,3.842,2.755
3.250,3.702,3.739,2.646
3.139,3.593,3.630,2.532
3.035,3.492,3.529,2.426
2.930,3.389,3.426,2.318
2.820,3.282,3.319,2.206
2.718,3.182,3.219,2.102
2.615,3.082,3.119,1.996
2.509,2.979,3.017,1.888
2.401,2.874,2.912,1.777
2.298,2.775,2.813,1.671
2.203,2.683,2.722,1.573
2.099,2.583,2.622,1.465
2.001,2.489,2.528,1.364
1.875,2.368,2.407,1.233
1.752,2.251,2.291,1.107
1.658,2.161,2.201,1.009
1.538,2.047,2.087,0.884
1.424,1.939,1.979,0.764
1.334,1.854,1.894,0.671
1.221,1.747,1.788,0.553
1.113,1.645,1.686,0.439
1.008,1.547,1.589,0.328
0.926,1.471,1.513,0.242
0.962,1.503,1.545,0.281
1.043,1.576,1.618,0.368
1.021,1.556,1.597,0.345
0.911,1.454,1.496,0.228
0.799,1.351,1.394,0.109
0.691,1.252,1.295,-0.005
0.584,1.154,1.197,-0.120
0.480,1.059,1.103,-0.231
0.375,0.964,1.009,-0.342
0.273,0.872,0.917,-0.452
0.174,0.783,0.828,-0.559
0.076,0.695,0.741,-0.664
