Gmag,G_BPbrmag,G_BPftmag,G_RPmag
13.616,15.475,15.516,12.376
13.587,15.427,15.468,12.352
12.669,13.977,14.025,11.577
11.793,12.849,12.898,10.800
11.267,12.230,12.279,10.318
10.870,11.779,11.827,9.949
10.267,11.112,11.159,9.380
9.715,10.510,10.556,8.856
9.295,10.054,10.100,8.457
9.029,9.766,9.811,8.205
8.955,9.686,9.730,8.135
8.823,9.539,9.583,8.012
8.566,9.254,9.298,7.774
8.079,8.700,8.741,7.333
7.523,8.059,8.096,6.843
6.944,7.409,7.442,6.323
6.398,6.800,6.826,5.832
6.317,6.710,6.735,5.761
6.155,6.529,6.553,5.617
6.008,6.365,6.387,5.486
5.884,6.227,6.248,5.375
5.853,6.194,6.214,5.348
5.782,6.115,6.135,5.285
5.629,5.946,5.964,5.149
5.484,5.788,5.804,5.018
5.348,5.639,5.655,4.895
5.315,5.604,5.619,4.865
5.235,5.517,5.531,4.792
5.098,5.370,5.383,4.667
4.972,5.235,5.248,4.551
4.848,5.104,5.116,4.436
4.733,4.983,4.994,4.330
4.714,4.962,4.974,4.312
4.701,4.948,4.960,4.299
4.569,4.810,4.821,4.176
4.445,4.680,4.691,4.059
4.319,4.549,4.559,3.940
4.195,4.420,4.431,3.823
4.074,4.295,4.306,3.707
3.957,4.175,4.185,3.593
3.908,4.125,4.135,3.546
3.780,3.995,4.006,3.421
3.758,3.972,3.983,3.399
3.711,3.926,3.936,3.353
3.570,3.786,3.796,3.210
3.432,3.653,3.664,3.065
3.406,3.628,3.639,3.038
3.380,3.604,3.615,3.009
3.288,3.520,3.531,2.906
3.208,3.450,3.462,2.815
3.139,3.392,3.405,2.731
3.080,3.346,3.360,2.656
3.029,3.309,3.324,2.589
2.983,3.276,3.292,2.527
2.931,3.238,3.255,2.461
2.862,3.183,3.201,2.377
2.787,3.117,3.135,2.292
2.698,3.035,3.055,2.194
2.662,3.001,3.021,2.156
2.561,2.905,2.925,2.051
2.442,2.790,2.811,1.927
2.331,2.683,2.704,1.812
2.218,2.573,2.594,1.696
2.093,2.452,2.473,1.568
1.970,2.331,2.353,1.442
1.851,2.215,2.237,1.320
1.738,2.105,2.127,1.204
1.618,1.988,2.010,1.082
1.492,1.865,1.888,0.953
1.378,1.754,1.777,0.836
1.265,1.643,1.667,0.719
1.149,1.531,1.555,0.601
1.038,1.423,1.447,0.487
0.923,1.312,1.336,0.368
0.813,1.205,1.230,0.255
0.707,1.103,1.128,0.145
0.597,0.996,1.022,0.032
0.488,0.892,0.918,-0.081
0.385,0.793,0.819,-0.188
0.283,0.695,0.721,-0.294
0.176,0.593,0.620,-0.405
0.076,0.497,0.525,-0.509
-0.022,0.403,0.431,-0.611
-0.121,0.309,0.337,-0.714
-0.213,0.222,0.251,-0.810
-0.300,0.139,0.168,-0.901
-0.376,0.067,0.097,-0.980
-0.432,0.014,0.043,-1.038
-0.387,0.055,0.084,-0.991
-0.381,0.061,0.090,-0.984
-0.446,-0.000,0.029,-1.052
-0.548,-0.097,-0.067,-1.159
-0.649,-0.192,-0.161,-1.266
-0.749,-0.286,-0.254,-1.371
-0.844,-0.374,-0.342,-1.472
-0.944,-0.466,-0.433,-1.577
-1.037,-0.551,-0.517,-1.677
-1.133,-0.639,-0.604,-1.779
-1.224,-0.722,-0.686,-1.877
-1.338,-0.824,-0.787,-2.000
-1.447,-0.920,-0.882,-2.118
-1.538,-1.000,-0.961,-2.217
-1.641,-1.090,-1.049,-2.330
-1.729,-1.166,-1.124,-2.428
-1.827,-1.249,-1.206,-2.537
-1.926,-1.333,-1.290,-2.646
-2.026,-1.419,-1.374,-2.755
-2.118,-1.498,-1.453,-2.857
-2.214,-1.580,-1.534,-2.962
-2.301,-1.654,-1.607,-3.060
-2.392,-1.729,-1.682,-3.162
-2.481,-1.801,-1.753,-3.262
-2.563,-1.867,-1.818,-3.354
-2.648,-1.935,-1.886,-3.449
-2.730,-2.000,-1.950,-3.543
-2.810,-2.063,-2.013,-3.633
-2.894,-2.129,-2.078,-3.728
-2.972,-2.190,-2.139,-3.817
-3.049,-2.248,-2.196,-3.905
-3.109,-2.291,-2.240,-3.974
0.345,0.650,0.668,-0.123
0.301,0.609,0.627,-0.171
0.294,0.603,0.621,-0.178
0.290,0.599,0.617,-0.181
0.288,0.596,0.614,-0.183
0.287,0.593,0.611,-0.182
0.287,0.592,0.610,-0.181
0.287,0.590,0.608,-0.178
0.288,0.589,0.607,-0.175
0.290,0.588,0.606,-0.171
0.291,0.587,0.605,-0.168
0.292,0.586,0.604,-0.165
0.292,0.585,0.602,-0.162
0.293,0.584,0.601,-0.159
0.293,0.583,0.600,-0.158
0.293,0.583,0.600,-0.158
0.293,0.583,0.600,-0.158
0.292,0.581,0.598,-0.158
0.291,0.580,0.597,-0.158
0.289,0.578,0.595,-0.160
0.287,0.576,0.593,-0.162
0.284,0.573,0.591,-0.166
0.280,0.571,0.588,-0.172
0.275,0.568,0.585,-0.178
0.273,0.566,0.583,-0.182
0.272,0.565,0.582,-0.183
0.265,0.561,0.578,-0.192
0.259,0.557,0.574,-0.201
0.251,0.552,0.569,-0.212
0.243,0.546,0.564,-0.223
0.234,0.540,0.558,-0.234
0.225,0.533,0.551,-0.246
0.215,0.526,0.544,-0.259
0.205,0.518,0.536,-0.272
0.191,0.507,0.526,-0.288
0.168,0.489,0.508,-0.317
0.163,0.485,0.504,-0.323
0.129,0.457,0.477,-0.363
0.078,0.414,0.434,-0.423
0.003,0.350,0.371,-0.509
-0.081,0.277,0.299,-0.605
-0.165,0.203,0.226,-0.699
-0.251,0.127,0.150,-0.794
-0.330,0.056,0.081,-0.881
-0.376,0.014,0.039,-0.932
-0.431,-0.036,-0.011,-0.992
-0.544,-0.139,-0.113,-1.113
-0.638,-0.225,-0.198,-1.214
-0.726,-0.306,-0.279,-1.309
-0.788,-0.363,-0.335,-1.375
-0.684,-0.268,-0.241,-1.263
-0.590,-0.182,-0.156,-1.163
-0.678,-0.262,-0.235,-1.258
-0.781,-0.356,-0.328,-1.369
-0.873,-0.440,-0.411,-1.468
-0.966,-0.524,-0.495,-1.568
-1.063,-0.613,-0.583,-1.672
-1.159,-0.702,-0.670,-1.776
-1.255,-0.788,-0.756,-1.879
-1.351,-0.875,-0.842,-1.983
-1.448,-0.961,-0.927,-2.088
-1.544,-1.045,-1.010,-2.194
-1.638,-1.127,-1.090,-2.298
-1.733,-1.208,-1.170,-2.403
-1.825,-1.286,-1.246,-2.506
-1.916,-1.362,-1.321,-2.608
-2.006,-1.436,-1.393,-2.710
-2.095,-1.508,-1.464,-2.811
-2.183,-1.580,-1.536,-2.910
-2.272,-1.654,-1.609,-3.009
-2.360,-1.726,-1.680,-3.109
-2.447,-1.796,-1.749,-3.208
-2.531,-1.863,-1.815,-3.303
-2.613,-1.928,-1.879,-3.396
-2.693,-1.990,-1.941,-3.488
-2.786,-2.061,-2.012,-3.596
-2.885,-2.135,-2.085,-3.709
-2.945,-2.179,-2.129,-3.779
-3.026,-2.240,-2.189,-3.874
-3.102,-2.292,-2.240,-3.963
-3.109,-2.296,-2.245,-3.971
-3.108,-2.296,-2.245,-3.970
-3.335,-2.471,-2.419,-4.226
-3.051,-2.262,-2.211,-3.900
-2.783,-2.063,-2.014,-3.588
-2.392,-1.762,-1.716,-3.138
-2.403,-1.770,-1.724,-3.151
-2.596,-1.920,-1.872,-3.374
-2.889,-2.139,-2.089,-3.714
-3.130,-2.307,-2.256,-3.998
-3.280,-2.402,-2.350,-4.178
-3.360,-2.449,-2.397,-4.276
-3.399,-2.470,-2.418,-4.325
-3.423,-2.481,-2.428,-4.356
30.049,30.042,30.033,30.044
