Gmag,G_BPbrmag,G_BPftmag,G_RPmag
14.858,17.843,17.889,13.408
14.180,16.839,16.885,12.776
13.192,15.266,15.313,11.890
12.538,14.291,14.339,11.305
12.141,13.737,13.785,10.950
12.056,13.621,13.668,10.873
11.343,12.701,12.749,10.225
10.707,11.935,11.983,9.636
10.240,11.398,11.445,9.198
10.025,11.153,11.200,8.996
9.839,10.941,10.989,8.821
9.390,10.421,10.468,8.404
9.056,10.030,10.077,8.098
8.884,9.832,9.880,7.941
8.329,9.184,9.232,7.437
7.793,8.553,8.600,6.957
7.688,8.430,8.477,6.864
7.046,7.651,7.695,6.316
6.928,7.508,7.552,6.217
6.409,6.897,6.936,5.772
6.333,6.810,6.848,5.706
6.188,6.644,6.681,5.579
6.054,6.492,6.527,5.462
5.926,6.348,6.382,5.349
5.828,6.238,6.271,5.262
5.824,6.234,6.267,5.259
5.710,6.107,6.139,5.157
5.603,5.988,6.018,5.060
5.455,5.824,5.854,4.927
5.307,5.663,5.690,4.794
5.252,5.602,5.629,4.744
5.223,5.571,5.598,4.717
5.088,5.426,5.452,4.593
4.959,5.288,5.313,4.473
4.833,5.155,5.179,4.355
4.707,5.022,5.045,4.236
4.613,4.923,4.946,4.147
4.580,4.889,4.912,4.115
4.437,4.742,4.764,3.977
4.385,4.689,4.711,3.927
4.258,4.561,4.583,3.801
4.117,4.421,4.443,3.657
4.048,4.355,4.377,3.585
3.986,4.298,4.320,3.519
3.883,4.207,4.231,3.401
3.821,4.163,4.189,3.320
3.786,4.148,4.175,3.266
3.764,4.139,4.168,3.230
3.745,4.131,4.161,3.201
3.686,4.088,4.120,3.127
3.605,4.018,4.051,3.035
3.555,3.972,4.005,2.980
3.479,3.901,3.934,2.901
3.376,3.802,3.836,2.793
3.276,3.706,3.739,2.690
3.171,3.603,3.637,2.582
3.073,3.507,3.541,2.482
2.970,3.407,3.441,2.377
2.864,3.303,3.338,2.269
2.766,3.207,3.242,2.169
2.656,3.099,3.134,2.057
2.554,2.999,3.034,1.952
2.457,2.906,2.941,1.854
2.358,2.809,2.844,1.751
2.257,2.712,2.747,1.648
2.128,2.587,2.622,1.515
2.033,2.496,2.532,1.417
1.939,2.405,2.441,1.319
1.844,2.315,2.351,1.222
1.724,2.199,2.235,1.096
1.608,2.088,2.125,0.976
1.493,1.978,2.016,0.857
1.377,1.868,1.906,0.736
1.268,1.764,1.802,0.622
1.161,1.663,1.702,0.510
1.059,1.567,1.606,0.404
0.959,1.473,1.513,0.298
0.875,1.395,1.435,0.210
0.806,1.331,1.371,0.138
0.877,1.395,1.434,0.214
0.899,1.415,1.454,0.238
0.781,1.304,1.344,0.112
0.675,1.207,1.248,0.000
0.568,1.108,1.149,-0.114
0.462,1.011,1.053,-0.226
0.361,0.918,0.960,-0.334
0.261,0.827,0.870,-0.441
0.160,0.736,0.779,-0.549
0.062,0.647,0.690,-0.654
-0.036,0.559,0.603,-0.759
-0.132,0.473,0.518,-0.862
-0.227,0.388,0.433,-0.964
-0.319,0.305,0.351,-1.063
-0.410,0.224,0.271,-1.160
-0.501,0.143,0.190,-1.259
-0.589,0.064,0.112,-1.353
-0.677,-0.014,0.034,-1.448
-0.760,-0.087,-0.039,-1.538
-0.845,-0.160,-0.112,-1.632
-0.929,-0.231,-0.182,-1.724
-1.009,-0.298,-0.249,-1.813
-1.093,-0.369,-0.319,-1.905
-1.170,-0.433,-0.383,-1.991
-1.248,-0.497,-0.447,-2.078
-1.324,-0.559,-0.508,-2.163
-1.399,-0.619,-0.568,-2.246
-1.475,-0.680,-0.629,-2.331
-1.561,-0.745,-0.694,-2.430
-1.646,-0.809,-0.758,-2.527
-1.714,-0.858,-0.806,-2.606
-1.794,-0.914,-0.863,-2.700
-1.868,-0.964,-0.913,-2.788
-1.939,-1.005,-0.953,-2.874
-2.005,-1.041,-0.989,-2.956
-2.071,-1.073,-1.021,-3.038
-2.126,-1.089,-1.038,-3.111
-2.179,-1.101,-1.050,-3.184
-2.223,-1.094,-1.043,-3.249
