Gmag,G_BPbrmag,G_BPftmag,G_RPmag
12.098,13.068,13.118,11.145
11.677,12.565,12.613,10.766
11.010,11.792,11.838,10.158
10.575,11.310,11.354,9.751
10.240,10.947,10.990,9.434
9.699,10.365,10.407,8.920
9.195,9.827,9.867,8.440
8.805,9.410,9.449,8.069
8.477,9.059,9.096,7.759
8.161,8.718,8.754,7.460
7.773,8.294,8.327,7.102
7.348,7.831,7.862,6.709
6.845,7.280,7.307,6.246
6.488,6.884,6.907,5.925
6.336,6.716,6.738,5.788
6.214,6.582,6.602,5.679
6.059,6.409,6.427,5.541
5.921,6.255,6.272,5.419
5.815,6.137,6.154,5.326
5.732,6.046,6.061,5.252
5.599,5.900,5.914,5.133
5.467,5.756,5.769,5.014
5.348,5.627,5.639,4.907
5.280,5.553,5.565,4.845
5.278,5.551,5.563,4.844
5.136,5.398,5.409,4.714
4.994,5.246,5.256,4.584
4.862,5.105,5.115,4.463
4.731,4.966,4.976,4.341
4.675,4.908,4.917,4.290
4.575,4.802,4.811,4.197
4.450,4.670,4.679,4.081
4.322,4.536,4.545,3.961
4.192,4.401,4.410,3.839
4.022,4.224,4.233,3.678
3.846,4.043,4.051,3.510
3.840,4.036,4.044,3.504
3.814,4.009,4.017,3.480
3.680,3.872,3.880,3.351
3.520,3.709,3.717,3.196
3.485,3.673,3.682,3.161
3.464,3.653,3.661,3.141
3.340,3.529,3.538,3.015
3.202,3.396,3.405,2.870
3.176,3.371,3.380,2.842
3.148,3.346,3.355,2.812
3.051,3.257,3.266,2.702
2.965,3.183,3.193,2.600
2.888,3.120,3.131,2.504
2.817,3.066,3.077,2.412
2.752,3.019,3.031,2.326
2.689,2.973,2.986,2.243
2.624,2.923,2.938,2.160
2.539,2.852,2.868,2.058
2.450,2.774,2.790,1.959
2.343,2.675,2.692,1.844
2.325,2.657,2.675,1.824
2.221,2.558,2.576,1.716
2.099,2.441,2.459,1.589
1.989,2.334,2.352,1.476
1.878,2.225,2.244,1.361
1.767,2.118,2.136,1.247
1.655,2.009,2.028,1.133
1.535,1.891,1.910,1.010
1.423,1.781,1.801,0.895
1.304,1.665,1.685,0.773
1.186,1.550,1.570,0.653
1.071,1.438,1.459,0.535
0.957,1.327,1.348,0.418
0.839,1.212,1.233,0.297
0.725,1.101,1.122,0.180
0.614,0.993,1.014,0.066
0.500,0.882,0.903,-0.051
0.389,0.775,0.797,-0.165
0.277,0.667,0.689,-0.280
0.164,0.557,0.580,-0.397
0.052,0.448,0.471,-0.513
-0.059,0.342,0.365,-0.627
-0.171,0.234,0.258,-0.743
-0.282,0.126,0.151,-0.858
-0.389,0.024,0.048,-0.969
-0.497,-0.080,-0.055,-1.080
-0.607,-0.186,-0.160,-1.194
-0.713,-0.287,-0.261,-1.304
-0.824,-0.393,-0.367,-1.420
-0.930,-0.495,-0.468,-1.530
-0.958,-0.521,-0.494,-1.559
-0.933,-0.498,-0.471,-1.532
-0.949,-0.514,-0.487,-1.549
-1.045,-0.605,-0.578,-1.650
-1.148,-0.704,-0.676,-1.757
-1.241,-0.791,-0.763,-1.853
-1.337,-0.883,-0.854,-1.954
-1.433,-0.974,-0.945,-2.054
-1.523,-1.059,-1.029,-2.148
-1.618,-1.147,-1.116,-2.249
-1.708,-1.229,-1.198,-2.345
-1.797,-1.310,-1.278,-2.440
-1.886,-1.391,-1.358,-2.535
-1.989,-1.484,-1.450,-2.646
-2.076,-1.561,-1.526,-2.741
-2.173,-1.646,-1.609,-2.846
-2.257,-1.719,-1.681,-2.938
-2.347,-1.796,-1.758,-3.038
-2.426,-1.864,-1.825,-3.125
-2.514,-1.938,-1.897,-3.223
-2.607,-2.013,-1.971,-3.328
-2.687,-2.077,-2.034,-3.419
-2.757,-2.131,-2.087,-3.501
-2.833,-2.188,-2.143,-3.588
-2.915,-2.255,-2.209,-3.681
-2.988,-2.314,-2.268,-3.762
-3.063,-2.377,-2.329,-3.847
-3.132,-2.433,-2.385,-3.923
-3.150,-2.447,-2.400,-3.944
0.444,0.525,0.532,0.289
0.379,0.478,0.486,0.195
0.366,0.468,0.476,0.175
0.365,0.467,0.475,0.176
0.365,0.466,0.473,0.177
0.364,0.464,0.472,0.179
0.364,0.463,0.471,0.180
0.364,0.462,0.470,0.181
0.364,0.461,0.469,0.181
0.363,0.461,0.469,0.181
0.362,0.460,0.468,0.180
0.360,0.459,0.467,0.177
0.358,0.458,0.465,0.172
0.354,0.456,0.464,0.166
0.350,0.455,0.463,0.157
0.348,0.454,0.462,0.153
0.345,0.453,0.461,0.146
0.340,0.452,0.460,0.133
0.333,0.451,0.460,0.119
0.326,0.450,0.459,0.102
0.319,0.450,0.459,0.083
0.311,0.450,0.459,0.062
0.302,0.450,0.460,0.039
0.297,0.451,0.461,0.025
0.288,0.452,0.462,0.001
0.279,0.454,0.465,-0.025
0.269,0.457,0.468,-0.053
0.259,0.460,0.472,-0.082
0.249,0.466,0.478,-0.112
0.240,0.471,0.483,-0.141
0.229,0.472,0.485,-0.166
0.218,0.472,0.485,-0.191
0.206,0.468,0.482,-0.214
0.201,0.467,0.481,-0.224
0.183,0.458,0.472,-0.252
0.150,0.437,0.452,-0.300
0.093,0.396,0.412,-0.374
0.026,0.343,0.361,-0.458
-0.047,0.285,0.303,-0.546
-0.121,0.223,0.242,-0.633
-0.194,0.160,0.180,-0.717
-0.258,0.104,0.124,-0.789
-0.265,0.098,0.119,-0.797
-0.324,0.044,0.065,-0.861
-0.425,-0.049,-0.027,-0.970
-0.523,-0.140,-0.118,-1.075
-0.644,-0.253,-0.230,-1.204
-0.650,-0.260,-0.237,-1.209
-0.588,-0.200,-0.178,-1.143
-0.678,-0.284,-0.260,-1.240
-0.783,-0.381,-0.358,-1.351
-0.866,-0.459,-0.434,-1.440
-0.967,-0.554,-0.529,-1.547
-1.062,-0.643,-0.618,-1.647
-1.158,-0.734,-0.708,-1.749
-1.255,-0.824,-0.798,-1.851
-1.353,-0.916,-0.889,-1.954
-1.451,-1.008,-0.980,-2.057
-1.549,-1.100,-1.072,-2.161
-1.646,-1.190,-1.161,-2.263
-1.742,-1.280,-1.250,-2.365
-1.837,-1.368,-1.337,-2.467
-1.933,-1.454,-1.423,-2.570
-2.029,-1.539,-1.507,-2.673
-2.124,-1.624,-1.590,-2.777
-2.220,-1.707,-1.672,-2.882
-2.313,-1.788,-1.751,-2.985
-2.408,-1.868,-1.830,-3.090
-2.500,-1.945,-1.906,-3.193
-2.589,-2.018,-1.977,-3.295
-2.681,-2.090,-2.048,-3.399
