Gmag,G_BPbrmag,G_BPftmag,G_RPmag
13.565,15.344,15.386,12.344
12.611,13.853,13.902,11.544
12.521,13.727,13.776,11.467
12.050,13.128,13.178,11.048
11.650,12.637,12.687,10.689
11.482,12.442,12.491,10.535
11.130,12.035,12.083,10.210
10.736,11.593,11.640,9.842
10.139,10.937,10.983,9.278
9.592,10.343,10.388,8.759
9.173,9.889,9.933,8.362
9.083,9.792,9.835,8.277
8.832,9.519,9.562,8.040
8.462,9.110,9.152,7.696
7.995,8.584,8.624,7.273
7.471,7.988,8.024,6.805
6.908,7.363,7.394,6.294
6.365,6.760,6.785,5.806
6.342,6.735,6.759,5.786
6.182,6.556,6.578,5.643
6.036,6.393,6.414,5.513
5.912,6.256,6.276,5.403
5.819,6.152,6.171,5.320
5.809,6.142,6.160,5.312
5.655,5.972,5.989,5.175
5.510,5.812,5.828,5.043
5.372,5.663,5.678,4.919
5.271,5.553,5.567,4.827
5.257,5.538,5.552,4.815
5.119,5.389,5.402,4.688
4.991,5.253,5.266,4.571
4.865,5.119,5.131,4.455
4.749,4.996,5.008,4.347
4.641,4.882,4.893,4.245
4.582,4.821,4.832,4.191
4.455,4.688,4.698,4.071
4.325,4.552,4.562,3.949
4.197,4.419,4.429,3.827
4.070,4.288,4.298,3.706
3.946,4.161,4.171,3.587
3.823,4.035,4.045,3.466
3.749,3.961,3.971,3.394
3.735,3.947,3.956,3.380
3.689,3.901,3.911,3.334
3.551,3.764,3.774,3.195
3.418,3.635,3.646,3.055
3.393,3.612,3.622,3.029
3.367,3.587,3.598,3.001
3.273,3.501,3.512,2.896
3.191,3.429,3.441,2.802
3.119,3.369,3.381,2.714
3.056,3.320,3.333,2.635
3.001,3.278,3.293,2.562
2.949,3.241,3.256,2.494
2.892,3.198,3.214,2.423
2.818,3.137,3.154,2.333
2.738,3.066,3.084,2.243
2.642,2.978,2.997,2.140
2.605,2.943,2.962,2.101
2.503,2.845,2.865,1.994
2.382,2.729,2.749,1.868
2.270,2.621,2.641,1.753
2.157,2.510,2.531,1.636
2.032,2.389,2.410,1.508
1.908,2.268,2.289,1.382
1.788,2.151,2.172,1.259
1.675,2.040,2.062,1.143
1.554,1.922,1.944,1.019
1.428,1.799,1.821,0.890
1.313,1.687,1.710,0.772
1.199,1.576,1.599,0.655
1.083,1.463,1.486,0.536
